date,product_id,quantity,lag_1,lag_2,lag_3,lag_7,rolling_mean_7,rolling_std_7,diff_1,day_of_week,month,is_weekend,is_black_friday_month
1264,2017-05-21,99a4788cb24856965c36a24e339b6058,3.0,0.0,2.0,0.0,2.0,1.7142857142857142,1.253566341056017,3.0,6,5,1,0
1274,2017-05-22,99a4788cb24856965c36a24e339b6058,2.0,3.0,0.0,2.0,2.0,1.7142857142857142,1.253566341056017,-1.0,0,5,0,0
1284,2017-05-23,99a4788cb24856965c36a24e339b6058,2.0,2.0,3.0,0.0,3.0,1.5714285714285714,1.133893419027681,0.0,1,5,0,0
1294,2017-05-24,99a4788cb24856965c36a24e339b6058,1.0,2.0,2.0,3.0,2.0,1.4285714285714286,1.133893419027681,-1.0,2,5,0,0
1304,2017-05-25,99a4788cb24856965c36a24e339b6058,0.0,1.0,2.0,2.0,0.0,1.4285714285714286,1.133893419027681,-1.0,3,5,0,0
1314,2017-05-26,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,2.0,2.0,1.1428571428571428,1.2149857925879113,0.0,4,5,0,0
1324,2017-05-27,99a4788cb24856965c36a24e339b6058,3.0,0.0,0.0,1.0,0.0,1.5714285714285714,1.272418020560703,3.0,5,5,1,0
1334,2017-05-28,99a4788cb24856965c36a24e339b6058,5.0,3.0,0.0,0.0,3.0,1.8571428571428572,1.7728105208558362,2.0,6,5,1,0
1344,2017-05-29,99a4788cb24856965c36a24e339b6058,4.0,5.0,3.0,0.0,2.0,2.142857142857143,1.951800145897066,-1.0,0,5,0,0
1354,2017-05-30,99a4788cb24856965c36a24e339b6058,0.0,4.0,5.0,3.0,2.0,1.8571428571428572,2.115700942049815,-4.0,1,5,0,0
1364,2017-05-31,99a4788cb24856965c36a24e339b6058,2.0,0.0,4.0,5.0,1.0,2.0,2.081665999466132,2.0,2,5,0,0
1374,2017-06-01,99a4788cb24856965c36a24e339b6058,1.0,2.0,0.0,4.0,0.0,2.142857142857143,1.951800145897066,-1.0,3,6,0,0
1384,2017-06-02,99a4788cb24856965c36a24e339b6058,1.0,1.0,2.0,0.0,0.0,2.2857142857142856,1.799470821684874,0.0,4,6,0,0
1394,2017-06-03,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,2.0,3.0,1.8571428571428572,1.951800145897066,-1.0,5,6,1,0
1404,2017-06-04,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,1.0,5.0,1.1428571428571428,1.4638501094227994,0.0,6,6,1,0
1414,2017-06-05,99a4788cb24856965c36a24e339b6058,7.0,0.0,0.0,1.0,4.0,1.5714285714285714,2.5071326821120343,7.0,0,6,0,0
1424,2017-06-06,99a4788cb24856965c36a24e339b6058,2.0,7.0,0.0,0.0,0.0,1.8571428571428572,2.410295378065478,-5.0,1,6,0,0
1434,2017-06-07,99a4788cb24856965c36a24e339b6058,3.0,2.0,7.0,0.0,2.0,2.0,2.4494897427831774,1.0,2,6,0,0
1444,2017-06-08,99a4788cb24856965c36a24e339b6058,1.0,3.0,2.0,7.0,1.0,2.0,2.4494897427831774,-2.0,3,6,0,0
1454,2017-06-09,99a4788cb24856965c36a24e339b6058,2.0,1.0,3.0,2.0,1.0,2.142857142857143,2.410295378065478,1.0,4,6,0,0
1464,2017-06-10,99a4788cb24856965c36a24e339b6058,0.0,2.0,1.0,3.0,0.0,2.142857142857143,2.410295378065478,-2.0,5,6,1,0
1474,2017-06-11,99a4788cb24856965c36a24e339b6058,1.0,0.0,2.0,1.0,0.0,2.2857142857142856,2.288688541085316,1.0,6,6,1,0
1484,2017-06-12,99a4788cb24856965c36a24e339b6058,1.0,1.0,0.0,2.0,7.0,1.4285714285714286,0.9759000729485318,0.0,0,6,0,0
1494,2017-06-13,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,0.0,2.0,1.1428571428571428,1.0690449676496965,-1.0,1,6,0,0
1504,2017-06-14,99a4788cb24856965c36a24e339b6058,3.0,0.0,1.0,1.0,3.0,1.1428571428571428,1.0690449676496965,3.0,2,6,0,0
1514,2017-06-15,99a4788cb24856965c36a24e339b6058,3.0,3.0,0.0,1.0,1.0,1.4285714285714286,1.2724180205607025,0.0,3,6,0,0
1524,2017-06-16,99a4788cb24856965c36a24e339b6058,0.0,3.0,3.0,0.0,2.0,1.1428571428571428,1.3451854182690977,-3.0,4,6,0,0
1534,2017-06-17,99a4788cb24856965c36a24e339b6058,2.0,0.0,3.0,3.0,0.0,1.4285714285714286,1.2724180205607025,2.0,5,6,1,0
1544,2017-06-18,99a4788cb24856965c36a24e339b6058,0.0,2.0,0.0,3.0,1.0,1.2857142857142858,1.3801311186847076,-2.0,6,6,1,0
1554,2017-06-19,99a4788cb24856965c36a24e339b6058,3.0,0.0,2.0,0.0,1.0,1.5714285714285714,1.511857892036908,3.0,0,6,0,0
1564,2017-06-20,99a4788cb24856965c36a24e339b6058,2.0,3.0,0.0,2.0,0.0,1.8571428571428572,1.3451854182690974,-1.0,1,6,0,0
1574,2017-06-21,99a4788cb24856965c36a24e339b6058,1.0,2.0,3.0,0.0,3.0,1.5714285714285714,1.2724180205607025,-1.0,2,6,0,0
1584,2017-06-22,99a4788cb24856965c36a24e339b6058,2.0,1.0,2.0,3.0,3.0,1.4285714285714286,1.1338934190276806,1.0,3,6,0,0
1594,2017-06-23,99a4788cb24856965c36a24e339b6058,2.0,2.0,1.0,2.0,0.0,1.7142857142857142,0.9511897312113403,0.0,4,6,0,0
1604,2017-06-24,99a4788cb24856965c36a24e339b6058,4.0,2.0,2.0,1.0,2.0,2.0,1.2909944487358045,2.0,5,6,1,0
1614,2017-06-25,99a4788cb24856965c36a24e339b6058,1.0,4.0,2.0,2.0,0.0,2.142857142857143,1.069044967649696,-3.0,6,6,1,0
1624,2017-06-26,99a4788cb24856965c36a24e339b6058,1.0,1.0,4.0,2.0,3.0,1.8571428571428572,1.0690449676496963,0.0,0,6,0,0
1634,2017-06-27,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,4.0,2.0,1.5714285714285714,1.2724180205607025,-1.0,1,6,0,0
1644,2017-06-28,99a4788cb24856965c36a24e339b6058,2.0,0.0,1.0,1.0,1.0,1.7142857142857142,1.2535663410560163,2.0,2,6,0,0
1654,2017-06-29,99a4788cb24856965c36a24e339b6058,5.0,2.0,0.0,1.0,2.0,2.142857142857143,1.7728105208558358,3.0,3,6,0,0
1664,2017-06-30,99a4788cb24856965c36a24e339b6058,1.0,5.0,2.0,0.0,2.0,2.0,1.825741858350553,-4.0,4,6,0,0
1674,2017-07-01,99a4788cb24856965c36a24e339b6058,2.0,1.0,5.0,2.0,4.0,1.7142857142857142,1.6035674514745455,1.0,5,7,1,0
1684,2017-07-02,99a4788cb24856965c36a24e339b6058,1.0,2.0,1.0,5.0,1.0,1.7142857142857142,1.6035674514745455,-1.0,6,7,1,0
1694,2017-07-03,99a4788cb24856965c36a24e339b6058,4.0,1.0,2.0,1.0,1.0,2.142857142857143,1.7728105208558358,3.0,0,7,0,0
1704,2017-07-04,99a4788cb24856965c36a24e339b6058,0.0,4.0,1.0,2.0,0.0,2.142857142857143,1.7728105208558358,-4.0,1,7,0,0
1714,2017-07-05,99a4788cb24856965c36a24e339b6058,0.0,0.0,4.0,1.0,2.0,1.8571428571428572,1.9518001458970655,0.0,2,7,0,0
1724,2017-07-06,99a4788cb24856965c36a24e339b6058,3.0,0.0,0.0,4.0,5.0,1.5714285714285714,1.5118578920369081,3.0,3,7,0,0
1734,2017-07-07,99a4788cb24856965c36a24e339b6058,5.0,3.0,0.0,0.0,1.0,2.142857142857143,1.9518001458970655,2.0,4,7,0,0
1744,2017-07-08,99a4788cb24856965c36a24e339b6058,2.0,5.0,3.0,0.0,2.0,2.142857142857143,1.9518001458970655,-3.0,5,7,1,0
1754,2017-07-09,99a4788cb24856965c36a24e339b6058,3.0,2.0,5.0,3.0,1.0,2.4285714285714284,1.9023794624226829,1.0,6,7,1,0
1764,2017-07-10,99a4788cb24856965c36a24e339b6058,2.0,3.0,2.0,5.0,4.0,2.142857142857143,1.7728105208558358,-1.0,0,7,0,0
1774,2017-07-11,99a4788cb24856965c36a24e339b6058,2.0,2.0,3.0,2.0,0.0,2.4285714285714284,1.511857892036908,0.0,1,7,0,0
1784,2017-07-12,99a4788cb24856965c36a24e339b6058,2.0,2.0,2.0,3.0,0.0,2.7142857142857144,1.112697280528372,0.0,2,7,0,0
1794,2017-07-13,99a4788cb24856965c36a24e339b6058,4.0,2.0,2.0,2.0,3.0,2.857142857142857,1.2149857925879102,2.0,3,7,0,0
1804,2017-07-14,99a4788cb24856965c36a24e339b6058,4.0,4.0,2.0,2.0,5.0,2.7142857142857144,0.9511897312113398,0.0,4,7,0,0
1814,2017-07-15,99a4788cb24856965c36a24e339b6058,2.0,4.0,4.0,2.0,2.0,2.7142857142857144,0.9511897312113398,-2.0,5,7,1,0
1824,2017-07-16,99a4788cb24856965c36a24e339b6058,3.0,2.0,4.0,4.0,3.0,2.7142857142857144,0.9511897312113398,1.0,6,7,1,0
1834,2017-07-17,99a4788cb24856965c36a24e339b6058,3.0,3.0,2.0,4.0,2.0,2.857142857142857,0.899735410842435,0.0,0,7,0,0
1844,2017-07-18,99a4788cb24856965c36a24e339b6058,1.0,3.0,3.0,2.0,2.0,2.7142857142857144,1.112697280528372,-2.0,1,7,0,0
1854,2017-07-19,99a4788cb24856965c36a24e339b6058,0.0,1.0,3.0,3.0,2.0,2.4285714285714284,1.511857892036908,-1.0,2,7,0,0
1864,2017-07-20,99a4788cb24856965c36a24e339b6058,4.0,0.0,1.0,3.0,4.0,2.4285714285714284,1.511857892036908,4.0,3,7,0,0
1874,2017-07-21,99a4788cb24856965c36a24e339b6058,1.0,4.0,0.0,1.0,4.0,2.0,1.414213562373094,-3.0,4,7,0,0
1884,2017-07-22,99a4788cb24856965c36a24e339b6058,0.0,1.0,4.0,0.0,2.0,1.7142857142857142,1.6035674514745455,-1.0,5,7,1,0
1894,2017-07-23,99a4788cb24856965c36a24e339b6058,2.0,0.0,1.0,4.0,3.0,1.5714285714285714,1.5118578920369081,2.0,6,7,1,0
1904,2017-07-24,99a4788cb24856965c36a24e339b6058,0.0,2.0,0.0,1.0,3.0,1.1428571428571428,1.4638501094227991,-2.0,0,7,0,0
1914,2017-07-25,99a4788cb24856965c36a24e339b6058,2.0,0.0,2.0,0.0,1.0,1.2857142857142858,1.4960264830861905,2.0,1,7,0,0
1924,2017-07-26,99a4788cb24856965c36a24e339b6058,0.0,2.0,0.0,2.0,0.0,1.2857142857142858,1.4960264830861905,-2.0,2,7,0,0
1934,2017-07-27,99a4788cb24856965c36a24e339b6058,3.0,0.0,2.0,0.0,4.0,1.1428571428571428,1.214985792587911,3.0,3,7,0,0
1944,2017-07-28,99a4788cb24856965c36a24e339b6058,0.0,3.0,0.0,2.0,1.0,1.0,1.2909944487358052,-3.0,4,7,0,0
1954,2017-07-29,99a4788cb24856965c36a24e339b6058,3.0,0.0,3.0,0.0,0.0,1.4285714285714286,1.397276262011543,3.0,5,7,1,0
1964,2017-07-30,99a4788cb24856965c36a24e339b6058,1.0,3.0,0.0,3.0,2.0,1.2857142857142858,1.3801311186847078,-2.0,6,7,1,0
1974,2017-07-31,99a4788cb24856965c36a24e339b6058,1.0,1.0,3.0,0.0,0.0,1.4285714285714286,1.2724180205607027,0.0,0,7,0,0
1984,2017-08-01,99a4788cb24856965c36a24e339b6058,1.0,1.0,1.0,3.0,2.0,1.2857142857142858,1.2535663410560167,0.0,1,8,0,0
1994,2017-08-02,99a4788cb24856965c36a24e339b6058,1.0,1.0,1.0,1.0,0.0,1.4285714285714286,1.1338934190276808,0.0,2,8,0,0
2004,2017-08-03,99a4788cb24856965c36a24e339b6058,1.0,1.0,1.0,1.0,3.0,1.1428571428571428,0.8997354108424365,0.0,3,8,0,0
2014,2017-08-04,99a4788cb24856965c36a24e339b6058,3.0,1.0,1.0,1.0,0.0,1.5714285714285714,0.9759000729485321,2.0,4,8,0,0
2024,2017-08-05,99a4788cb24856965c36a24e339b6058,0.0,3.0,1.0,1.0,3.0,1.1428571428571428,0.8997354108424365,-3.0,5,8,1,0
2034,2017-08-06,99a4788cb24856965c36a24e339b6058,1.0,0.0,3.0,1.0,1.0,1.1428571428571428,0.8997354108424365,1.0,6,8,1,0
2044,2017-08-07,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,3.0,1.0,1.0,0.9999999999999993,-1.0,0,8,0,0
2054,2017-08-08,99a4788cb24856965c36a24e339b6058,6.0,0.0,1.0,0.0,1.0,1.7142857142857142,2.1380899352993943,6.0,1,8,0,0
2064,2017-08-09,99a4788cb24856965c36a24e339b6058,0.0,6.0,0.0,1.0,1.0,1.5714285714285714,2.2253945610567465,-6.0,2,8,0,0
2074,2017-08-10,99a4788cb24856965c36a24e339b6058,1.0,0.0,6.0,0.0,1.0,1.5714285714285714,2.2253945610567465,1.0,3,8,0,0
2084,2017-08-11,99a4788cb24856965c36a24e339b6058,5.0,1.0,0.0,6.0,3.0,1.8571428571428572,2.5448360411214064,4.0,4,8,0,0
2094,2017-08-12,99a4788cb24856965c36a24e339b6058,0.0,5.0,1.0,0.0,0.0,1.8571428571428572,2.5448360411214064,-5.0,5,8,1,0
2104,2017-08-13,99a4788cb24856965c36a24e339b6058,1.0,0.0,5.0,1.0,1.0,1.8571428571428572,2.5448360411214064,1.0,6,8,1,0
2114,2017-08-14,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,5.0,0.0,1.8571428571428572,2.5448360411214064,-1.0,0,8,0,0
2124,2017-08-15,99a4788cb24856965c36a24e339b6058,1.0,0.0,1.0,0.0,6.0,1.1428571428571428,1.772810520855836,1.0,1,8,0,0
2134,2017-08-16,99a4788cb24856965c36a24e339b6058,2.0,1.0,0.0,1.0,0.0,1.4285714285714286,1.7182493859684482,1.0,2,8,0,0
2144,2017-08-17,99a4788cb24856965c36a24e339b6058,0.0,2.0,1.0,0.0,1.0,1.2857142857142858,1.799470821684874,-2.0,3,8,0,0
2154,2017-08-18,99a4788cb24856965c36a24e339b6058,2.0,0.0,2.0,1.0,5.0,0.8571428571428571,0.8997354108424361,2.0,4,8,0,0
2164,2017-08-19,99a4788cb24856965c36a24e339b6058,5.0,2.0,0.0,2.0,0.0,1.5714285714285714,1.7182493859684482,3.0,5,8,1,0
2174,2017-08-20,99a4788cb24856965c36a24e339b6058,1.0,5.0,2.0,0.0,1.0,1.5714285714285714,1.7182493859684482,-4.0,6,8,1,0
2184,2017-08-21,99a4788cb24856965c36a24e339b6058,0.0,1.0,5.0,2.0,0.0,1.5714285714285714,1.7182493859684482,-1.0,0,8,0,0
2194,2017-08-22,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,5.0,1.0,1.4285714285714286,1.8126539343499306,0.0,1,8,0,0
2204,2017-08-23,99a4788cb24856965c36a24e339b6058,2.0,0.0,0.0,1.0,2.0,1.4285714285714286,1.8126539343499306,2.0,2,8,0,0
2214,2017-08-24,99a4788cb24856965c36a24e339b6058,1.0,2.0,0.0,0.0,0.0,1.5714285714285714,1.7182493859684482,-1.0,3,8,0,0
2224,2017-08-25,99a4788cb24856965c36a24e339b6058,1.0,1.0,2.0,0.0,2.0,1.4285714285714286,1.7182493859684482,0.0,4,8,0,0
2234,2017-08-26,99a4788cb24856965c36a24e339b6058,1.0,1.0,1.0,2.0,5.0,0.8571428571428571,0.6900655593423526,0.0,5,8,1,0
2244,2017-08-27,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7559289460184531,-1.0,6,8,1,0
2254,2017-08-28,99a4788cb24856965c36a24e339b6058,1.0,0.0,1.0,1.0,0.0,0.8571428571428571,0.6900655593423526,1.0,0,8,0,0
2264,2017-08-29,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.6900655593423526,-1.0,1,8,0,0
2274,2017-08-30,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,2.0,0.5714285714285714,0.5345224838248469,0.0,2,8,0,0
2284,2017-08-31,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.5345224838248471,0.0,3,8,0,0
2294,2017-09-01,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.5345224838248471,1.0,4,9,0,0
2304,2017-09-02,99a4788cb24856965c36a24e339b6058,2.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.786795792469442,1.0,5,9,1,0
2314,2017-09-03,99a4788cb24856965c36a24e339b6058,0.0,2.0,1.0,0.0,0.0,0.5714285714285714,0.786795792469442,-2.0,6,9,1,0
2324,2017-09-04,99a4788cb24856965c36a24e339b6058,0.0,0.0,2.0,1.0,1.0,0.42857142857142855,0.7867957924694421,0.0,0,9,0,0
2334,2017-09-05,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,2.0,0.0,0.5714285714285714,0.786795792469442,1.0,1,9,0,0
2344,2017-09-06,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.786795792469442,-1.0,2,9,0,0
2354,2017-09-07,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.786795792469442,0.0,3,9,0,0
2364,2017-09-08,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.7867957924694421,0.0,4,9,0,0
2374,2017-09-09,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.3779644730092256,0.0,5,9,1,0
2384,2017-09-10,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092256,0.0,6,9,1,0
2394,2017-09-11,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092256,0.0,0,9,0,0
2404,2017-09-12,99a4788cb24856965c36a24e339b6058,2.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.7559289460184545,2.0,1,9,0,0
2414,2017-09-13,99a4788cb24856965c36a24e339b6058,1.0,2.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694432,-1.0,2,9,0,0
2424,2017-09-14,99a4788cb24856965c36a24e339b6058,1.0,1.0,2.0,0.0,0.0,0.5714285714285714,0.7867957924694432,0.0,3,9,0,0
2434,2017-09-15,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,2.0,0.0,0.5714285714285714,0.7867957924694432,-1.0,4,9,0,0
2444,2017-09-16,99a4788cb24856965c36a24e339b6058,3.0,0.0,1.0,1.0,0.0,1.0,1.1547005383792515,3.0,5,9,1,0
2454,2017-09-17,99a4788cb24856965c36a24e339b6058,2.0,3.0,0.0,1.0,0.0,1.2857142857142858,1.1126972805283735,-1.0,6,9,1,0
2464,2017-09-18,99a4788cb24856965c36a24e339b6058,2.0,2.0,3.0,0.0,0.0,1.5714285714285714,0.9759000729485331,0.0,0,9,0,0
2474,2017-09-19,99a4788cb24856965c36a24e339b6058,1.0,2.0,2.0,3.0,2.0,1.4285714285714286,0.9759000729485331,-1.0,1,9,0,0
2484,2017-09-20,99a4788cb24856965c36a24e339b6058,2.0,1.0,2.0,2.0,1.0,1.5714285714285714,0.9759000729485331,1.0,2,9,0,0
2494,2017-09-21,99a4788cb24856965c36a24e339b6058,0.0,2.0,1.0,2.0,1.0,1.4285714285714286,1.1338934190276817,-2.0,3,9,0,0
2504,2017-09-22,99a4788cb24856965c36a24e339b6058,2.0,0.0,2.0,1.0,0.0,1.7142857142857142,0.9511897312113418,2.0,4,9,0,0
2514,2017-09-23,99a4788cb24856965c36a24e339b6058,3.0,2.0,0.0,2.0,3.0,1.7142857142857142,0.9511897312113418,1.0,5,9,1,0
2524,2017-09-24,99a4788cb24856965c36a24e339b6058,0.0,3.0,2.0,0.0,2.0,1.4285714285714286,1.1338934190276817,-3.0,6,9,1,0
2534,2017-09-25,99a4788cb24856965c36a24e339b6058,0.0,0.0,3.0,2.0,2.0,1.1428571428571428,1.2149857925879117,0.0,0,9,0,0
2544,2017-09-26,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,3.0,1.0,1.0,1.2909944487358054,0.0,1,9,0,0
2554,2017-09-27,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,2.0,0.7142857142857143,1.2535663410560172,0.0,2,9,0,0
2564,2017-09-28,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.2535663410560172,0.0,3,9,0,0
2574,2017-09-29,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,2.0,0.42857142857142855,1.1338934190276813,0.0,4,9,0,0
2584,2017-09-30,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5,9,1,0
2594,2017-10-01,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,1.0,6,10,1,0
2604,2017-10-02,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,-1.0,0,10,0,0
2614,2017-10-03,99a4788cb24856965c36a24e339b6058,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.4879500364742666,1.0,1,10,0,0
2624,2017-10-04,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.48795003647426666,-1.0,2,10,0,0
2634,2017-10-05,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.48795003647426666,0.0,3,10,0,0
2644,2017-10-06,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.48795003647426666,0.0,4,10,0,0
2654,2017-10-07,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48795003647426666,0.0,5,10,1,0
2664,2017-10-08,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.3779644730092273,0.0,6,10,1,0
2674,2017-10-09,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092273,0.0,0,10,0,0
2684,2017-10-10,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,10,0,0
2694,2017-10-11,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,1.0,2,10,0,0
2704,2017-10-12,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,-1.0,3,10,0,0
2714,2017-10-13,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.0,4,10,0,0
2724,2017-10-14,99a4788cb24856965c36a24e339b6058,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.37796447300922725,0.0,5,10,1,0
2734,2017-10-15,99a4788cb24856965c36a24e339b6058,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694432,2.0,6,10,1,0
2744,2017-10-16,99a4788cb24856965c36a24e339b6058,1.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.7867957924694432,-1.0,0,10,0,0
2754,2017-10-17,99a4788cb24856965c36a24e339b6058,0.0,1.0,2.0,0.0,0.0,0.5714285714285714,0.7867957924694432,-1.0,1,10,0,0
2764,2017-10-18,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,2.0,1.0,0.42857142857142855,0.7867957924694432,0.0,2,10,0,0
2774,2017-10-19,99a4788cb24856965c36a24e339b6058,2.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.9511897312113419,2.0,3,10,0,0
2784,2017-10-20,99a4788cb24856965c36a24e339b6058,0.0,2.0,0.0,0.0,0.0,0.7142857142857143,0.9511897312113419,-2.0,4,10,0,0
2794,2017-10-21,99a4788cb24856965c36a24e339b6058,0.0,0.0,2.0,0.0,0.0,0.7142857142857143,0.9511897312113419,0.0,5,10,1,0
2804,2017-10-22,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,2.0,2.0,0.5714285714285714,0.7867957924694432,1.0,6,10,1,0
2814,2017-10-23,99a4788cb24856965c36a24e339b6058,1.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.7867957924694432,0.0,0,10,0,0
2824,2017-10-24,99a4788cb24856965c36a24e339b6058,1.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.7559289460184545,0.0,1,10,0,0
2834,2017-10-25,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.7559289460184545,-1.0,2,10,0,0
2844,2017-10-26,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,1.0,2.0,0.42857142857142855,0.5345224838248488,0.0,3,10,0,0
2854,2017-10-27,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5345224838248488,1.0,4,10,0,0
2864,2017-10-28,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.5345224838248488,-1.0,5,10,1,0
2874,2017-10-29,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.5345224838248488,0.0,6,10,1,0
2884,2017-10-30,99a4788cb24856965c36a24e339b6058,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.5345224838248488,1.0,0,10,0,0
2894,2017-10-31,99a4788cb24856965c36a24e339b6058,1.0,1.0,0.0,0.0,1.0,0.42857142857142855,0.5345224838248488,0.0,1,10,0,0
2904,2017-11-01,99a4788cb24856965c36a24e339b6058,5.0,1.0,1.0,0.0,0.0,1.1428571428571428,1.7728105208558367,4.0,2,11,0,1
2914,2017-11-02,99a4788cb24856965c36a24e339b6058,2.0,5.0,1.0,1.0,0.0,1.4285714285714286,1.7182493859684491,-3.0,3,11,0,1
2924,2017-11-03,99a4788cb24856965c36a24e339b6058,1.0,2.0,5.0,1.0,1.0,1.4285714285714286,1.7182493859684491,-1.0,4,11,0,1
2934,2017-11-04,99a4788cb24856965c36a24e339b6058,1.0,1.0,2.0,5.0,0.0,1.5714285714285714,1.618347187425374,0.0,5,11,1,1
2944,2017-11-05,99a4788cb24856965c36a24e339b6058,0.0,1.0,1.0,2.0,0.0,1.5714285714285714,1.618347187425374,-1.0,6,11,1,1
2954,2017-11-06,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,1.0,1.0,1.4285714285714286,1.7182493859684491,0.0,0,11,0,1
2964,2017-11-07,99a4788cb24856965c36a24e339b6058,2.0,0.0,0.0,1.0,1.0,1.5714285714285714,1.7182493859684491,2.0,1,11,0,1
2974,2017-11-08,99a4788cb24856965c36a24e339b6058,0.0,2.0,0.0,0.0,5.0,0.8571428571428571,0.8997354108424372,-2.0,2,11,0,1
2984,2017-11-09,99a4788cb24856965c36a24e339b6058,1.0,0.0,2.0,0.0,2.0,0.7142857142857143,0.7559289460184544,1.0,3,11,0,1
2994,2017-11-10,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,2.0,1.0,0.5714285714285714,0.786795792469443,-1.0,4,11,0,1
3004,2017-11-11,99a4788cb24856965c36a24e339b6058,1.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.786795792469443,1.0,5,11,1,1
3014,2017-11-12,99a4788cb24856965c36a24e339b6058,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.786795792469443,-1.0,6,11,1,1
3024,2017-11-13,99a4788cb24856965c36a24e339b6058,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.786795792469443,0.0,0,11,0,1
